PRODUCT_SKU,PRODUCT_TITLE,BRAND,CATEGORY,STOCK,PRICE,SHIPPING,IMAGES,PRODUCT_DESCRIPTION,PRODUCT_GTIN,HANDLING_DAYS,PRODUCT_LOCATION,KOGAN_FIRST_PRICE
SKU_SHB_002_CONF-16 pack,Shepparton Brewery Maude Street Pale Ale-16 cans-355 ml,Shepparton Brewery,kogan:34057,300,95,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/h/sheppartonbrewerybeer_table_-13_470x509_crop_top.jpg,"<p>A classic Pale Ale style showing biscuity malt character from Veloria malt balanced with delicious aromas and punchy bitterness from Cascade, Centennial & Columbus Hops.</p><p><strong>Tasting Notes:</strong></p><p>A classic Pale Ale </p><p><strong>Beer type:Pale Ale</strong></p><p>ABV:5%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Every drop of Shepparton Brewery beer is brewed, kegged and canned on site at 15 Edward Street Shepparton.</p>
<p>Brewed local, by locals, for locals, also friends, family & nice people everywhere.</p>",917520305,3,AU,92
SKU_SHB_003_CONF-16 pack,Shepparton Brewery Careful Cobber-16 cans-355 ml,Shepparton Brewery,kogan:34057,300,95,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/h/sheppartonbrewerybeer_table_-10_470x509_crop_top.jpg,"<p>The perfect knock off beer.</p><p><strong>Tasting Notes:</strong></p><p>Simple, clean and easy to drink ale.</p><p><strong>Beer type:Ale</strong></p><p>ABV:3.2%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Every drop of Shepparton Brewery beer is brewed, kegged and canned on site at 15 Edward Street Shepparton.</p>
<p>Brewed local, by locals, for locals, also friends, family & nice people everywhere.</p>",917520308,3,AU,92
SKU_SHB_004_CONF-16 pack,Shepparton Brewery Sheppxico Mexican Lager-16 cans-355 ml,Shepparton Brewery,kogan:34057,300,95,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/h/sheppartonbrewerybeer_table_-9_470x509_crop_top.jpg,"<p> The every-day-beer for the every-day-person.</p><p><strong>Tasting Notes:</strong></p><p>Crisp and sweet to start off with and then a burst of hops for the finish.</p><p><strong>Beer type:Lager</strong></p><p>ABV:5.1%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Every drop of Shepparton Brewery beer is brewed, kegged and canned on site at 15 Edward Street Shepparton.</p>
<p>Brewed local, by locals, for locals, also friends, family & nice people everywhere.</p>",917520311,3,AU,92
SKU_SHB_005_CONF-16 pack,Shepparton Brewery Fruit Sorter Porter-16 cans-355 ml,Shepparton Brewery,kogan:34057,300,95,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/h/sheppartonbrewerybeer_table_-11_470x509_crop_top.jpg,"<p>Dark and rich and overall smashability.</p><p><strong>Tasting Notes:</strong></p><p>Chocolaty but balanced with subtle bitterness.</p><p><strong>Beer type:Porter</strong></p><p>ABV:4.5%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Every drop of Shepparton Brewery beer is brewed, kegged and canned on site at 15 Edward Street Shepparton.</p>
<p>Brewed local, by locals, for locals, also friends, family & nice people everywhere</p>",917520314,3,AU,92
SKU_SHB_006_CONF-16 pack,Shepparton Brewery Session Red Ale-16 cans-355 ml,Shepparton Brewery,kogan:34057,300,95,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/h/sheppartonbrewerybeer_table_-8_470x509_crop_top.jpg,"<p>A seriously delicious, dry, hop forward red ale style.</p>
<p>With warrior and Amarillo hop character that shines through</p><p><strong>Tasting Notes:</strong></p><p>Strikingly red in colour, low carbonation that creates a fuller, creamier mouthfeel. </p><p><strong>Beer type:Ale</strong></p><p>ABV:5%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Every drop of Shepparton Brewery beer is brewed, kegged and canned on site at 15 Edward Street Shepparton.</p>
<p>Brewed local, by locals, for locals, also friends, family & nice people everywhere</p>",917520317,3,AU,92
SKU_SHB_007_CONF-16 pack,Shepparton Brewery Raymond West Modern IPA-16 cans-355 ml,Shepparton Brewery,kogan:34057,300,95,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/h/sheppartonbrewerybeer_table_-14_470x509_crop_top.jpg,"<p>Raymond West 1953 swimming pool & lakeside memorial park.</p><p><strong>Tasting Notes:</strong></p><p>Intoxicatingly refreshing with hints of tropical fruits and pineapple</p><p><strong>Beer type:IPA</strong></p><p>ABV:4.8%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Every drop of Shepparton Brewery beer is brewed, kegged and canned on site at 15 Edward Street Shepparton.</p>
<p>Brewed local, by locals, for locals, also friends, family & nice people everywhere</p>",917520320,3,AU,92
SKU_SHB_MM_01,Shepparton Brewery Mix Pack-16 cans-355 ml,Shepparton Brewery,kogan:34057,300,95,0,https://www.onlycraftbeer.com.au/media/catalog/product/m/i/mix_pack_sb.png,"<p>Your own and exclusive mix case. Enjoy 4 different types from Shepparton Brewery amazing beers!</p>
<p><strong>Maude Street Pale Ale.</strong>A classic Pale Ale style showing biscuity malt character.</p>
<p><strong>Sheppxico Mexican Lager.</strong>The every-day-beer for the every-day-person.</p>
<p><strong>Fruit Sorter Porter.</strong>Dark and rich.</p>
<p><strong>Victa Lawnmover.</strong>A beer for the dog day afternoon spent in the yard.</p>
<p>Note: Final content could vary depending on availability of beers and/or seasonal releases</p><p><strong>Tasting Notes:</strong></p><p></p><p><strong>Beer type:</strong></p><p>ABV:%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Every drop of Shepparton Brewery beer is brewed, kegged and canned on site at 15 Edward Street Shepparton.</p>
<p>Brewed local, by locals, for locals, also friends, family & nice people everywhere</p>",917520323,3,AU,92
SKU_SR_002_CONF-12 pack,Sunday Road Brewing Over the Bridge Hazy Pale Ale-12 cans-375 ml,Sunday Road Brewing,kogan:34057,300,99,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/u/sunday-road-overthebridge_600.jpg,"<p>This sessionable 4.5% Hazy Pale Ale (NEPA) presents a big late hit of delicious hop aroma, using Kiwi hops of Wai-iti, Riwaka and Nelson Sauvin.</p>
<p>You'll wanna venture over the bridge to taste it! Very Limited!</p><p><strong>Tasting Notes:</strong></p><p>Very Limited!</p><p><strong>Beer type:Pale Ale</strong></p><p>ABV:4.5%</p><p>IBU:18</p><p><strong>About the brewery</strong></p><p>We are a 100% locally owned and proudly independent brewery. Born and raised on the southern beaches of Sydney we believe in great beer, which is an extension of our commitment to family, good produce, sustainability and community.</p>",917520324,3,AU, 
SKU_SR_002_CONF-24 pack,Sunday Road Brewing Over the Bridge Hazy Pale Ale-24 cans-375 ml,Sunday Road Brewing,kogan:34057,300,144,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/u/sunday-road-overthebridge_600.jpg,"<p>This sessionable 4.5% Hazy Pale Ale (NEPA) presents a big late hit of delicious hop aroma, using Kiwi hops of Wai-iti, Riwaka and Nelson Sauvin.</p>
<p>You'll wanna venture over the bridge to taste it! Very Limited!</p><p><strong>Tasting Notes:</strong></p><p>Very Limited!</p><p><strong>Beer type:Pale Ale</strong></p><p>ABV:4.5%</p><p>IBU:18</p><p><strong>About the brewery</strong></p><p>We are a 100% locally owned and proudly independent brewery. Born and raised on the southern beaches of Sydney we believe in great beer, which is an extension of our commitment to family, good produce, sustainability and community.</p>",917520325,3,AU,139
SKU_SR_003_CONF-12 pack,Sunday Road Brewing Blackwoods-12 cans-375 ml,Sunday Road Brewing,kogan:34057,300,89,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/u/sunday-road-blackwoods_sq.jpg,"<p>A solid malt body with layers of citrus and candy flavor & aroma laid over the top from the generous user of big hitting American hops, Cascade, Centennial, Citra and Simcoe.</p><p><strong>Tasting Notes:</strong></p><p>American Pale Ale</p><p><strong>Beer type:American Pale Ale</strong></p><p>ABV:5.2%</p><p>IBU:33</p><p><strong>About the brewery</strong></p><p>We are a 100% locally owned and proudly independent brewery. Born and raised on the southern beaches of Sydney we believe in great beer, which is an extension of our commitment to family, good produce, sustainability and community.</p>",917520326,3,AU, 
SKU_SR_003_CONF-24 pack,Sunday Road Brewing Blackwoods-24 cans-375 ml,Sunday Road Brewing,kogan:34057,300,128,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/u/sunday-road-blackwoods_sq.jpg,"<p>A solid malt body with layers of citrus and candy flavor & aroma laid over the top from the generous user of big hitting American hops, Cascade, Centennial, Citra and Simcoe.</p><p><strong>Tasting Notes:</strong></p><p>American Pale Ale</p><p><strong>Beer type:American Pale Ale</strong></p><p>ABV:5.2%</p><p>IBU:33</p><p><strong>About the brewery</strong></p><p>We are a 100% locally owned and proudly independent brewery. Born and raised on the southern beaches of Sydney we believe in great beer, which is an extension of our commitment to family, good produce, sustainability and community.</p>",917520327,3,AU,125
SKU_SR_004_CONF-12 pack,Sunday Road Brewing Coast Track-12 cans-375 ml,Sunday Road Brewing,kogan:34057,300,84,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/u/sunday-road-coast-track-can_sq.jpg,"<p>Our German styled Helles Lager has a subtle toffee sweetness which is balanced with just enough bitterness from the German noble hops, Spalter Select which give a light lemon and spice character to the beer. </p><p><strong>Tasting Notes:</strong></p><p>This beer is Lagered not filtered!</p><p><strong>Beer type:Lager</strong></p><p>ABV:4.7%</p><p>IBU:23</p><p><strong>About the brewery</strong></p><p>We are a 100% locally owned and proudly independent brewery. Born and raised on the southern beaches of Sydney we believe in great beer, which is an extension of our commitment to family, good produce, sustainability and community.</p>",917520328,3,AU, 
SKU_SR_004_CONF-24 pack,Sunday Road Brewing Coast Track-24 cans-375 ml,Sunday Road Brewing,kogan:34057,300,120,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/u/sunday-road-coast-track-can_sq.jpg,"<p>Our German styled Helles Lager has a subtle toffee sweetness which is balanced with just enough bitterness from the German noble hops, Spalter Select which give a light lemon and spice character to the beer. </p><p><strong>Tasting Notes:</strong></p><p>This beer is Lagered not filtered!</p><p><strong>Beer type:Lager</strong></p><p>ABV:4.7%</p><p>IBU:23</p><p><strong>About the brewery</strong></p><p>We are a 100% locally owned and proudly independent brewery. Born and raised on the southern beaches of Sydney we believe in great beer, which is an extension of our commitment to family, good produce, sustainability and community.</p>",917520329,3,AU,117
SKU_SR_005_CONF-12 pack,Sunday Road Brewing Enigma-12 cans-375 ml,Sunday Road Brewing,kogan:34057,300,84,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/u/sunday-road-enigma-can_sq.jpg,"<p>Big tropical fruit aroma predominately supplied by Enigma hops along with smaller additions of Falconers Flight and Galaxy. </p><p><strong>Tasting Notes:</strong></p><p>A clean crisp finish makes this fruity hop forward beer an ideal thirst quencher.</p><p><strong>Beer type:Australian Pale Ale</strong></p><p>ABV:4.4%</p><p>IBU:24</p><p><strong>About the brewery</strong></p><p>We are a 100% locally owned and proudly independent brewery. Born and raised on the southern beaches of Sydney we believe in great beer, which is an extension of our commitment to family, good produce, sustainability and community.</p>",917520330,3,AU, 
SKU_SR_005_CONF-24 pack,Sunday Road Brewing Enigma-24 cans-375 ml,Sunday Road Brewing,kogan:34057,300,120,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/u/sunday-road-enigma-can_sq.jpg,"<p>Big tropical fruit aroma predominately supplied by Enigma hops along with smaller additions of Falconers Flight and Galaxy. </p><p><strong>Tasting Notes:</strong></p><p>A clean crisp finish makes this fruity hop forward beer an ideal thirst quencher.</p><p><strong>Beer type:Australian Pale Ale</strong></p><p>ABV:4.4%</p><p>IBU:24</p><p><strong>About the brewery</strong></p><p>We are a 100% locally owned and proudly independent brewery. Born and raised on the southern beaches of Sydney we believe in great beer, which is an extension of our commitment to family, good produce, sustainability and community.</p>",917520331,3,AU,117
SKU_SS_001_CONF-12 pack,Six String Brewing Company Shreddin' IPA-12 cans-375 ml,Six String Brewing Company,kogan:34057,300,97,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_001_opt.jpg,"<p>A smashable IPA amplified with Strata Hops that should be a staple in any fridge. Like a classic rock song it never gets old, citrusy and dank with the bitterness kept in check, this one can be played on repeat. </p><p><strong>Tasting Notes:</strong></p><p>Bitter and citrus</p><p><strong>Beer type:IPA</strong></p><p>ABV:6%</p><p>IBU:30</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",,3,AU, 
SKU_SS_001_CONF-24 pack,Six String Brewing Company Shreddin' IPA-24 cans-375 ml,Six String Brewing Company,kogan:34057,300,148,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_001_opt.jpg,"<p>A smashable IPA amplified with Strata Hops that should be a staple in any fridge. Like a classic rock song it never gets old, citrusy and dank with the bitterness kept in check, this one can be played on repeat. </p><p><strong>Tasting Notes:</strong></p><p>Bitter and citrus</p><p><strong>Beer type:IPA</strong></p><p>ABV:6%</p><p>IBU:30</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",917520333,3,AU, 
SKU_SS_002_CONF-12 pack,Six String Brewing Company On Tour Mid-12 cans-375 ml,Six String Brewing Company,kogan:34057,300,78,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_002_opt.jpg,"<p>This is our anywhere, anytime ale perfect for at the beach, at a festival, on a road trip. A full flavoured ale with a lower ABV without sacrificing substance. 
With a biscuity malt aroma and interesting floral and earthy notes from the Noble hops, the flavours are uncompromised by the easy drinking nature of this beer.
</p><p><strong>Tasting Notes:</strong></p><p>At 1 standard drink in a can and with medium body and a dry finish it is a beer worth having with you when youâ€™re out and about. </p><p><strong>Beer type:Ale</strong></p><p>ABV:3.5%</p><p>IBU:16</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",,3,AU, 
SKU_SS_002_CONF-24 pack,Six String Brewing Company On Tour Mid-24 cans-375 ml,Six String Brewing Company,kogan:34057,300,115,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_002_opt.jpg,"<p>This is our anywhere, anytime ale perfect for at the beach, at a festival, on a road trip. A full flavoured ale with a lower ABV without sacrificing substance. 
With a biscuity malt aroma and interesting floral and earthy notes from the Noble hops, the flavours are uncompromised by the easy drinking nature of this beer.
</p><p><strong>Tasting Notes:</strong></p><p>At 1 standard drink in a can and with medium body and a dry finish it is a beer worth having with you when youâ€™re out and about. </p><p><strong>Beer type:Ale</strong></p><p>ABV:3.5%</p><p>IBU:16</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",917520335,3,AU, 
SKU_SS_003_CONF-12 pack,Six String Brewing Company Coastie Lager-12 cans-375 ml,Six String Brewing Company,kogan:34057,300,87,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_003.jpg,"<p>Made from 100% Australian pale malt the Coastie Pale Lager is an unfiltered crisp and refreshing beer. Coastie is light on body to allow the Australian hops and malt to shine through. </p><p><strong>Tasting Notes:</strong></p><p>Our Lager is late hopped to add an extra aromatic character to what is a clean, simple style.</p><p><strong>Beer type:Lager</strong></p><p>ABV:4.8%</p><p>IBU:12</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",917520336,3,AU, 
SKU_SS_003_CONF-24 pack,Six String Brewing Company Coastie Lager-24 cans-375 ml,Six String Brewing Company,kogan:34057,300,132,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_003.jpg,"<p>Made from 100% Australian pale malt the Coastie Pale Lager is an unfiltered crisp and refreshing beer. Coastie is light on body to allow the Australian hops and malt to shine through. </p><p><strong>Tasting Notes:</strong></p><p>Our Lager is late hopped to add an extra aromatic character to what is a clean, simple style.</p><p><strong>Beer type:Lager</strong></p><p>ABV:4.8%</p><p>IBU:12</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",917520337,3,AU, 
SKU_SS_004_CONF-12 pack,Six String Brewing Company TPA (Tropical Pale Ale)-12 cans-375 ml,Six String Brewing Company,kogan:34057,300,82,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_004_opt.jpg,"<p>Falling in to the category of New Age pale ales, TPA is hoppy beer with fresh hop character led by tropical fruits, Pineapple and passionfruit. The lingering tropical hop and mellow malt flavours are the smooth finish to this Tropical Pale Ale. </p><p><strong>Tasting Notes:</strong></p><p>Super refreshing and easy to drink, perfect as a thirst quencher on a hot day. </p><p><strong>Beer type:Pale Ale</strong></p><p>ABV:4.2%</p><p>IBU:15</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",,3,AU, 
SKU_SS_004_CONF-24 pack,Six String Brewing Company TPA (Tropical Pale Ale)-24 cans-375 ml,Six String Brewing Company,kogan:34057,300,123,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_004_opt.jpg,"<p>Falling in to the category of New Age pale ales, TPA is hoppy beer with fresh hop character led by tropical fruits, Pineapple and passionfruit. The lingering tropical hop and mellow malt flavours are the smooth finish to this Tropical Pale Ale. </p><p><strong>Tasting Notes:</strong></p><p>Super refreshing and easy to drink, perfect as a thirst quencher on a hot day. </p><p><strong>Beer type:Pale Ale</strong></p><p>ABV:4.2%</p><p>IBU:15</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",917520339,3,AU, 
SKU_SS_005_CONF-12 pack,Six String Brewing Company Pale Ale-12 cans-375 ml,Six String Brewing Company,kogan:34057,300,87,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_005_opt.jpg,"<p>A hybrid of Australian and American style Pale Ales, which are both renowned for their floral and fruity hop characteristics. 
Our Pale Ale is pale golden in colour with a slight haze, and a long standing white head. It has aromas of passionfruit, mango's and citrus fruits coming from the use of Australian and American hops. The aroma is fundamental to the success of the style. The beer has a clean taste, coming from the strain of yeast used, with flavours leaning somewhat towards the hop flavour over the malts. 
</p><p><strong>Tasting Notes:</strong></p><p>Medium to light bodied with a moderate carbonation and a smooth refreshing dry finish makes this a desirable and pleasant drinking beer. </p><p><strong>Beer type:Pale Ale</strong></p><p>ABV:4.8%</p><p>IBU:30</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",,3,AU, 
SKU_SS_005_CONF-24 pack,Six String Brewing Company Pale Ale-24 cans-375 ml,Six String Brewing Company,kogan:34057,300,132,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_005_opt.jpg,"<p>A hybrid of Australian and American style Pale Ales, which are both renowned for their floral and fruity hop characteristics. 
Our Pale Ale is pale golden in colour with a slight haze, and a long standing white head. It has aromas of passionfruit, mango's and citrus fruits coming from the use of Australian and American hops. The aroma is fundamental to the success of the style. The beer has a clean taste, coming from the strain of yeast used, with flavours leaning somewhat towards the hop flavour over the malts. 
</p><p><strong>Tasting Notes:</strong></p><p>Medium to light bodied with a moderate carbonation and a smooth refreshing dry finish makes this a desirable and pleasant drinking beer. </p><p><strong>Beer type:Pale Ale</strong></p><p>ABV:4.8%</p><p>IBU:30</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",917520341,3,AU, 
SKU_SS_006_CONF-24 pack,Six String Brewing Company Dark Red IPA-24 cans-375 ml,Six String Brewing Company,kogan:34057,300,148,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/k/sku_ss_006_opt.jpg,"<p>Loosely based on the West Coast American style Red Ale, our IPA is dangerously flavourful holding it's 6% ABV well, making it easy to sneak up on you. 
Hops dominate the aroma with a resiny, citrus smell which comes from numerous late hop additions, towards the end of the boil, in the whirlpool as well as dry hopping during fermentation. 
</p><p><strong>Tasting Notes:</strong></p><p>The use of caramel and chocolate malts give our beer itâ€™s velvety red colour and creamy off-white head making it mysteriously inviting. </p><p><strong>Beer type:IPA</strong></p><p>ABV:6%</p><p>IBU:51</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",917520343,3,AU, 
SKU_SS_BYO_002,Six String Brewing Company Mix Pack-24 cans-375 ml,Six String Brewing Company,kogan:34057,300,152,0,https://www.onlycraftbeer.com.au/media/catalog/product/b/y/byo_ss_with_red_1.png,"<p>Your own and exclusive mix case. Enjoy 6 different types from Six String amazing beers!</p>
<p><strong>Pale Ale.</strong>Smooth refreshing dry finish</p>
<p><strong>On Tour Mid.</strong>Dry and biscuit mid strenght.</p>
<p><strong>Shreddin' IPA.</strong>Bitter and citrus.</p><p><strong>TPA.</strong>Tropical Pale Ale.</p><p><strong>Dark Red IPA.</strong>Hops dominate the aroma with a resiny, citrus smell.</p>
<p><strong>Coastie Lager.</strong>Clean and simple</p><p>Note: Final content could vary depending on availability of beers and/or seasonal releases</p><p><strong>Tasting Notes:</strong></p><p></p><p><strong>Beer type:</strong></p><p>ABV:%</p><p>IBU:</p><p><strong>About the brewery</strong></p><p>Launched in late 2012 by Chris Benson, an avid home brewer and school mate Adam Klasterka, Six String Brewing Co has built a strong following producing full flavoured or as we like to call them Amplified Ales and continually brewing up something new, different and often out of the box of your standard beers.</p>",917520346,3,AU, 
SKU_SURF_001_CONF-16 pack,SurfCraft Brewing Co Pintail Lager-16 cans-375 ml,SurfCraft Brewing Co,kogan:34057,300,112,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/u/surf_lager.png,"<p>The Pintail Lager celebrates the pioneers of modern-day surfing known as The Brookvale Six. We have collaborated with one of the Six and of the longest serving surfboard manufacturers in Australia, Bennett Surfboards, who since 1956 has been the beacon of innovation amongst the surfing community.</p>
<p>We take inspiration from the forward-thinking philosophy of Bennett's.</p>
<p><strong>Tasting Notes:</strong></p><p>We have shaped a refreshing, well-balanced lager with a unique twist. Using NZ hop Nelson Sauvin, a hop that was a little innovator itself with its unique Sauvignon Blanc and gooseberry characters, we pay homage to those who can take something seemingly relevantly every day and elevate it to new heights.
Our Pintail Lager does just that.</p><p><strong>Beer type:Lager</strong></p><p>ABV:4.2%</p><p>IBU:15</p><p><strong>About the brewery</strong></p><p>Everything we do at SurfCraft is a creative collaboration between the beer and surf industry. We are celebrating our local history, craftsmanship, and transformational impact on modern-day surfing in every one of our beers.</p>
<p>Inspired by the Brookvale Six and the history of surfing on the Northern Beaches, the Six are largely credited to starting the surf industry and bringing modern surfing to Australia. Together, they ended up producing 90 percent of Australia’s surfboards and with the help of cheaper rent they turned Brookvale into the nation's surfing capital - Surf City.</p>
<p>The Brookvale Six were no strangers to a beer or two, either, and used to rotate beer duties so they could enjoy a keg of the good stuff at knockoff. This tradition was held every friday after blowing foam all week in the factories. Here at SurfCraft we have decided it's high time this area reforged the link between the two types of foam that have put us on the map. Our mission is to unite the worlds of shaping beers and crafting boards has led to SurfCraft, a beer label inspired by the style and spirit of the Northern Beaches surf culture.</p>",917520347,3,AU,108
SKU_SURF_002_CONF-16 pack,SurfCraft Brewing Co Vee Bottom Session Ale-16 cans-375 ml,SurfCraft Brewing Co,kogan:34057,300,106,0,https://www.onlycraftbeer.com.au/media/catalog/product/s/u/surf_session.png,"<p>Our Vee Bottom Session Ale is the next in the series to pay homage to the pioneers of modern-day surfing, the Brookvale Six. Our inspiration for this super sessionable ale, is the founder of Keyo Surfboards, Denny Keogh who was an unheralded leader of the shortboard revolution of the '60s. It was in the Keyo Factory along with many crafting hands that the game changing Vee Bottom came to life, giving surfers the shape they needed to carve a tighter, shorter arc on the wave creating a new movement (sounds like our beer).</p>
<p>Our Vee Bottom Session Ale waves the Keyo flag for innovation using an incredibly new and exciting hop from NZ Hops, NZH-102. This new kid off the block hop doesn't even have a name yet but is slated to make as big a wave in brewing as the Keyo's did for surfing.</p><p><strong>Tasting Notes:</strong></p><p> It was in the Keyo Factory along with many crafting hands that the game changing Vee Bottom came to life, giving surfers the shape they needed to carve a tighter, shorter arc on the wave creating a new movement (sounds like our beer).</p><p><strong>Beer type:Ale</strong></p><p>ABV:3.5%</p><p>IBU:13</p><p><strong>About the brewery</strong></p><p>Everything we do at SurfCraft is a creative collaboration between the beer and surf industry. We are celebrating our local history, craftsmanship, and transformational impact on modern-day surfing in every one of our beers.</p>
<p>Inspired by the Brookvale Six and the history of surfing on the Northern Beaches, the Six are largely credited to starting the surf industry and bringing modern surfing to Australia. Together, they ended up producing 90 percent of Australia’s surfboards and with the help of cheaper rent they turned Brookvale into the nation's surfing capital - Surf City.</p>
<p>The Brookvale Six were no strangers to a beer or two, either, and used to rotate beer duties so they could enjoy a keg of the good stuff at knockoff. This tradition was held every friday after blowing foam all week in the factories. Here at SurfCraft we have decided it's high time this area reforged the link between the two types of foam that have put us on the map. Our mission is to unite the worlds of shaping beers and crafting boards has led to SurfCraft, a beer label inspired by the style and spirit of the Northern Beaches surf culture.</p>",917520348,3,AU,103
